Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;FRIDAY;18:00;20:00;2022-09-23;Não necessita de sala;null
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-12-06;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-11-29;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-11-22;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-11-15;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-11-08;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-10-25;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-10-18;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-10-11;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-10-04;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-09-27;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-09-20;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;TUESDAY;14:30;16:00;2022-09-13;Não necessita de sala;null
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-12-14;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-12-07;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-11-30;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-11-23;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-11-16;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-11-09;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-10-26;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-10-19;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-10-12;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-09-28;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-09-21;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;THURSDAY;16:00;17:30;2022-09-14;Não necessita de sala;null
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;18:00;19:30;2022-11-14;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;18:00;19:30;2022-11-07;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;18:00;19:30;2022-10-31;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;18:00;19:30;2022-10-24;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;18:00;19:30;2022-10-17;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;18:00;19:30;2022-10-10;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;19:30;21:00;2022-11-14;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;19:30;21:00;2022-11-07;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;19:30;21:00;2022-10-31;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;19:30;21:00;2022-10-24;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;19:30;21:00;2022-10-17;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;MONDAY;19:30;21:00;2022-10-10;Sala Aulas Mestrado;C5.09
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;MONDAY;18:00;19:30;2022-11-21;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;MONDAY;18:00;19:30;2022-11-14;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;MONDAY;18:00;19:30;2022-11-07;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;MONDAY;18:00;19:30;2022-10-31;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;MONDAY;18:00;19:30;2022-10-24;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;MONDAY;18:00;19:30;2022-10-17;BYOD (Bring Your Own Device);D1.09
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-12-05;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-11-28;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-11-21;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-11-14;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-11-07;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-10-31;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-10-24;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-10-17;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-10-10;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-10-03;Sala/anfiteatro aulas;null
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-09-26;Sala/anfiteatro aulas;null
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;MONDAY;14:30;16:00;2022-09-19;Sala/anfiteatro aulas;2E07
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;09:30;11:00;2022-11-25;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;09:30;11:00;2022-11-11;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;09:30;11:00;2022-10-28;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;09:30;11:00;2022-10-14;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;11:00;12:30;2022-11-25;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;11:00;12:30;2022-11-11;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;11:00;12:30;2022-10-28;Lab ISTA;C7.08
LETI;Electromagnetismo;L2101PL05;ET-B3, ET-B2, ET-B1;22;FRIDAY;11:00;12:30;2022-10-14;Lab ISTA;C7.08
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;09:30;11:00;2022-12-02;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;09:30;11:00;2022-11-25;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;09:30;11:00;2022-11-18;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;09:30;11:00;2022-11-11;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;09:30;11:00;2022-11-04;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;11:00;12:30;2022-12-02;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;11:00;12:30;2022-11-25;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;11:00;12:30;2022-11-18;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;11:00;12:30;2022-11-11;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;03474TP02;MGSSA1;42;FRIDAY;11:00;12:30;2022-11-04;Sala Aulas Mestrado;AA3.23
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-12-07;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-11-30;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-11-23;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-11-16;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-11-09;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-11-02;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-10-26;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-10-19;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-10-12;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-09-28;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-09-21;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;58;THURSDAY;13:00;14:30;2022-09-14;Sala de Aulas normal;C4.08
MG;Contabilidade Avançada;M8488TP01;MGA2;47;FRIDAY;11:00;12:30;2022-10-07;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;FRIDAY;09:30;11:00;2022-10-07;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;11:00;12:30;2022-10-12;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;11:00;12:30;2022-09-28;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;11:00;12:30;2022-09-21;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;11:00;12:30;2022-09-14;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;09:30;11:00;2022-10-12;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;09:30;11:00;2022-09-28;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;09:30;11:00;2022-09-21;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;THURSDAY;09:30;11:00;2022-09-14;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;09:30;11:00;2022-10-10;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;09:30;11:00;2022-10-03;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;09:30;11:00;2022-09-26;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;09:30;11:00;2022-09-19;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;09:30;11:00;2022-09-12;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;11:00;12:30;2022-10-10;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;11:00;12:30;2022-10-03;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;11:00;12:30;2022-09-26;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;11:00;12:30;2022-09-19;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;M8488TP01;MGA2;47;MONDAY;11:00;12:30;2022-09-12;Sala Aulas Mestrado;B2.02
CT;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;MONDAY;14:30;15:30;2022-10-24;Sala de Aulas normal;AA2.26
CT;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;MONDAY;14:30;17:30;2022-10-17;Sala de Aulas normal;AA2.26
CT;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;MONDAY;14:30;17:30;2022-10-10;Sala de Aulas normal;AA2.26
CT;Igualdade de Género e Diversidade - Iniciação;IGD-ITP02;CI-CT-02;28;MONDAY;14:30;17:30;2022-10-03;Sala de Aulas normal;AA2.26
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-12-07;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-11-30;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-11-23;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-11-16;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-11-09;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-11-02;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-10-26;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-10-19;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-10-12;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-09-28;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-09-21;Sala de Aulas normal;2E05
LE;Economia da Organização Industrial;L5014PL02;EC2, EC3.1;37;THURSDAY;11:00;12:30;2022-09-14;Sala de Aulas normal;2E05
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;00683TP01;CI-CT-01;28;MONDAY;09:30;11:30;2022-10-24;Não necessita de sala;null
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;00683TP01;CI-CT-01;28;MONDAY;09:30;11:30;2022-10-10;Não necessita de sala;null
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;00683TP01;CI-CT-01;28;MONDAY;09:30;12:30;2022-10-17;Sala de Aulas normal;AA3.26
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;00683TP01;CI-CT-01;28;MONDAY;09:30;12:30;2022-10-03;Sala de Aulas normal;AA3.26
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-12-06;Sala de Aulas normal;null
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-11-29;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-11-22;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-11-15;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-11-08;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-10-25;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-10-18;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-10-11;Sala de Aulas normal;null
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-10-04;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-09-27;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-09-20;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;TUESDAY;08:00;09:30;2022-09-13;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-12-07;Sala de Aulas normal;null
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-11-30;Sala de Aulas normal;null
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-11-23;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-11-16;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-11-09;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-11-02;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-10-26;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-10-19;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-10-12;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;RLTP01;GRHB1;47;THURSDAY;08:00;09:30;2022-09-28;Sala de Aulas normal;C4.07
